timestamp,price_usd,volume_btc,market_cap_usd,transactions,mining_difficulty,hash_rate_ths,fees_usd,sentiment,exchange
2020-07-03 17:24:35.368076,19579.98,11.5893,875360399118.41,9033,4666134900620.54,124794.82,27.87,Bearish,Binance
2020-07-03 21:20:13.019516,34257.38,42.726,710002666211.55,6549,17259793266298.44,128761.7,436.2,Bullish,Kraken
2020-07-04 00:20:06.899236,30156.77,17.6706,447498866350.41,2336,15034548942249.73,212604.47,220.96,Bearish,Kraken
2020-07-04 02:40:42.014630,28385.97,96.3957,338247141945.14,9556,14534598780771.55,112184.81,370.17,Neutral,Coinbase
2020-07-04 15:14:16.751864,16623.65,36.8048,1115993330807.31,1734,25575414351347.75,150633.77,391.51,Bullish,Kraken
2020-07-04 15:53:39.940699,16770.43,85.599,497725198382.71,380,19676075418840.36,137643.82,94.03,Bullish,Bitfinex
2020-07-04 19:56:01.113272,38126.08,48.5547,1153595249881.67,6868,2489831625820.68,207671.42,230.82,Bullish,Binance
2020-07-04 22:17:02.572682,23547.37,33.3524,1001497321096.63,784,26448496281998.0,167737.33,483.73,Bullish,Coinbase
2020-07-04 22:50:09.297381,21606.83,59.9881,205959508047.5,3584,7060084009174.02,61740.3,217.24,Neutral,Binance
2020-07-05 23:31:17.113250,59046.98,2.1262,540775053624.51,3858,5383556796499.24,169243.9,75.65,Bearish,Coinbase
2020-07-06 09:54:14.101489,16369.62,46.9943,1464338199088.85,3825,7098401351747.23,198626.34,198.51,Bullish,Kraken
2020-07-06 10:26:47.583094,39418.75,99.6727,522438124389.0,7893,28290650387730.16,68459.77,432.62,Neutral,Coinbase
2020-07-06 11:12:25.744502,19673.28,3.5845,1246289085526.11,5068,14598028790853.68,82555.4,186.67,Bearish,Binance
2020-07-06 12:51:00.452779,15546.97,36.5114,980555311916.38,4163,17597848703743.27,161464.05,75.28,Bullish,Binance
2020-07-06 14:17:54.745459,21186.3,82.6287,87232648788.27,2899,18132658878447.08,171167.08,472.65,Bullish,Bitfinex
2020-07-06 22:49:57.227315,15938.12,95.033,584652385582.18,4083,26616247337638.62,99310.7,247.19,Neutral,Coinbase
2020-07-07 00:30:29.803980,58399.9,34.4939,346945099848.0,6705,19173431556471.13,215446.84,440.76,Neutral,Coinbase
2020-07-07 01:54:06.833558,34311.83,68.2674,382188076921.99,1223,6348525153979.4,242546.93,374.38,Neutral,Bitfinex
2020-07-07 08:13:15.495545,61587.68,76.6735,657103363298.84,83,2528033941052.85,82131.97,215.54,Bullish,Kraken
2020-07-07 09:00:01.576720,49680.29,82.2968,1240024509288.4,5390,8371109078320.44,65529.14,54.82,Neutral,Kraken
2020-07-07 09:42:29.257455,44636.74,65.5628,1301665626894.53,665,11087430526118.59,130293.75,79.7,Bearish,Binance
2020-07-07 17:53:00.751854,23229.17,70.0218,1173975948288.09,5634,11263798605436.17,172174.93,266.95,Neutral,Coinbase
2020-07-07 21:16:41.218297,35469.57,68.1209,785325890638.64,5585,5389700763913.76,157059.93,344.37,Neutral,Bitfinex
2020-07-08 13:29:14.035338,27477.62,28.7071,765535282996.08,6138,7030872825221.9,71489.4,272.49,Bullish,Bitfinex
2020-07-08 14:55:57.810520,56199.61,87.4116,1063389766514.73,587,15901989643651.49,202337.08,191.71,Bearish,Coinbase
2020-07-08 19:26:49.800272,39028.15,52.412,661867684871.12,8043,12406484407436.13,185111.75,362.0,Bearish,Bitfinex
2020-07-08 21:40:27.951931,67696.69,14.3504,689357706675.03,2119,26991885111984.3,196139.09,135.75,Neutral,Bitfinex
2020-07-08 22:41:39.533442,17948.24,98.7317,768983052649.1,1355,23291315624376.68,102124.92,357.07,Bullish,Bitfinex
2020-07-09 03:01:26.032538,55659.45,68.1204,1290448250172.88,3478,3241498116908.46,134747.92,363.27,Bearish,Binance
2020-07-09 06:53:25.718154,52048.51,7.3537,1464493037265.85,3279,8831916075002.39,113310.17,338.76,Bearish,Binance
2020-07-09 09:33:16.964127,66933.13,89.5117,579102375974.35,6804,11539378013089.69,125231.79,147.98,Bullish,Kraken
2020-07-09 12:42:27.524002,47174.96,73.6584,1464999182932.04,3224,4136732228656.49,233161.12,106.46,Neutral,Binance
2020-07-09 13:08:20.586894,58673.83,2.9009,1138320983605.2,5438,7472294154529.25,249912.22,482.56,Bullish,Binance
2020-07-09 17:50:11.047822,61341.79,9.1987,1007826659155.74,5806,8255820815603.64,75780.25,131.22,Bearish,Coinbase
2020-07-10 02:53:20.589533,14332.79,93.7794,136813920992.03,3267,25947608631973.42,110618.06,100.89,Neutral,Coinbase
2020-07-10 07:30:14.971953,42609.07,54.4734,698507896253.17,2842,10056278587275.5,239377.1,237.2,Neutral,Bitfinex
2020-07-10 11:57:21.890078,40309.84,37.9967,102288233691.84,1613,23780233635230.62,77452.24,275.08,Bullish,Bitfinex
2020-07-10 18:18:53.641594,46384.59,36.2892,870407643795.64,6410,24840679610744.56,133276.14,288.4,Bullish,Coinbase
2020-07-10 20:34:22.109813,22436.95,24.0399,133580774261.69,5511,11051493721958.15,230853.09,139.75,Bullish,Binance
2020-07-10 20:43:49.308258,35237.81,81.183,418895336063.82,1949,5246312922347.63,185838.0,211.81,Bullish,Coinbase
2020-07-10 21:16:26.990561,18584.88,47.2969,1130720274200.05,7961,27537528671295.01,198742.86,69.77,Bearish,Coinbase
2020-07-11 05:58:52.592976,30765.98,16.4325,1058297490000.14,8961,29572271016176.74,129305.08,316.65,Bullish,Coinbase
2020-07-11 10:49:15.179003,11080.39,99.1599,207561858293.94,5872,1277030521892.1,75085.28,13.41,Bullish,Coinbase
2020-07-11 14:17:39.541301,30213.75,31.3804,796753619782.2,9825,19410584291497.56,217217.97,124.52,Bullish,Coinbase
2020-07-11 15:20:43.788507,69529.48,78.1768,89285591816.15,7243,28069160037189.26,154081.63,198.47,Bullish,Binance
2020-07-11 20:46:31.159242,12404.15,85.3778,1220365410270.95,9265,27369593518512.2,181543.22,189.33,Neutral,Kraken
2020-07-11 21:36:12.007319,31560.34,96.4463,1134880379942.56,9024,26878277100329.68,249815.19,336.51,Bearish,Coinbase
2020-07-11 22:46:57.281496,40644.84,68.1865,1002876657580.88,6325,27298397393843.66,111688.74,95.39,Bearish,Binance
2020-07-11 23:10:53.895608,38477.85,59.0294,1458956575371.24,6078,3439668616678.55,172169.7,94.49,Neutral,Bitfinex
2020-07-12 10:06:39.375123,31905.64,51.4303,437600298152.38,9475,27782887645317.96,249129.23,18.31,Neutral,Coinbase
2020-07-12 14:26:43.054263,67003.72,78.5224,1085615378699.63,9086,16277163359635.04,81324.43,46.93,Neutral,Kraken
2020-07-12 15:54:25.394953,31307.91,28.9541,231079347137.51,1837,11409054193888.44,128396.14,432.95,Bullish,Binance
2020-07-12 19:17:10.685579,38997.66,82.5056,1076039916695.34,4727,3924672259304.62,59569.4,319.34,Bearish,Bitfinex
2020-07-12 20:35:24.714437,36760.35,56.4129,643697361206.17,1458,12394623778262.89,140777.9,234.63,Bullish,Bitfinex
2020-07-13 07:09:53.794428,25078.46,60.5811,1214530175391.66,5242,5529617107006.95,63549.73,305.43,Bearish,Kraken
2020-07-13 07:12:14.469426,61389.39,68.9261,525972480067.13,6662,14886884277313.55,237142.13,147.12,Neutral,Binance
2020-07-14 04:33:26.699050,42570.48,92.5459,262783658241.45,4341,21044954573887.59,56130.51,351.36,Neutral,Coinbase
2020-07-14 11:32:25.484032,68424.55,4.6614,1021955468555.04,236,20796688222107.36,69289.9,16.73,Bullish,Kraken
2020-07-14 13:17:26.057314,24897.25,88.8375,199227946491.58,8605,10330931258631.78,132898.61,289.91,Bearish,Binance
2020-07-14 17:32:26.721665,14484.75,73.7974,317475167129.4,5639,3487155355536.82,203288.82,496.39,Neutral,Binance
2020-07-14 20:04:07.751161,65111.29,83.8519,946941766749.5,9192,29822643272553.98,202446.41,23.51,Neutral,Coinbase
2020-07-15 01:25:34.818764,52847.15,62.833,1448109081561.88,8087,4924891907127.3,100469.04,444.46,Bearish,Binance
2020-07-15 02:36:52.020881,54983.54,18.813,1355709182014.68,7129,21098986565783.86,224942.21,447.6,Bearish,Coinbase
2020-07-15 13:52:35.307879,53124.38,83.9645,7910294023.78,7471,15962405818562.29,83872.26,486.65,Bullish,Bitfinex
2020-07-16 01:43:17.964061,57100.99,11.0444,1478376370226.62,7362,14228264478953.59,139637.68,233.39,Neutral,Bitfinex
2020-07-16 02:45:54.813793,65665.14,36.2243,876172053492.98,5866,7817065754357.52,128538.73,211.3,Bullish,Kraken
2020-07-16 04:19:46.740436,54920.33,24.4315,1060342683954.12,53,18546255137845.85,153003.17,269.46,Neutral,Kraken
2020-07-16 14:22:29.856277,50440.08,84.5975,502626625850.88,6403,17489360447087.44,177969.75,487.93,Bullish,Kraken
2020-07-16 18:47:50.849171,66699.09,87.1145,686941097075.0,3626,26832982617174.53,212400.33,48.4,Neutral,Kraken
2020-07-16 23:29:36.889410,19114.16,13.9613,773546121786.27,8744,1869728495045.8,156747.19,218.64,Neutral,Bitfinex
2020-07-16 23:44:19.951678,38556.53,36.1841,40408679832.89,2559,3922086242338.23,206629.22,219.69,Neutral,Binance
2020-07-17 04:02:55.198313,43833.58,32.8376,1455991228878.08,2015,14666936674692.52,63296.11,444.09,Bullish,Binance
2020-07-17 07:23:10.382084,54846.66,21.7877,701570732113.54,1182,6174633807694.76,147952.73,369.14,Bearish,Coinbase
2020-07-17 09:07:35.457551,51884.46,67.3931,1382055328373.09,972,7339381965233.75,151648.2,314.61,Neutral,Binance
2020-07-17 13:34:31.917400,10899.91,37.7179,626541572640.25,1957,25744466320930.25,101290.93,329.0,Neutral,Bitfinex
2020-07-17 17:59:45.844798,31180.29,80.5604,357667085900.38,9555,7822151362581.73,107640.46,231.64,Bearish,Binance
2020-07-17 21:55:05.364374,29301.18,74.3807,928872013928.23,8832,13044135252878.07,59959.89,239.88,Bearish,Kraken
2020-07-18 02:49:46.624510,45945.96,26.0703,832187639476.33,6488,14455653415971.1,132679.44,424.38,Bearish,Kraken
2020-07-18 10:27:32.399195,55438.61,23.7154,755287914795.87,8317,17802682069044.79,114721.16,334.14,Bullish,Bitfinex
2020-07-18 13:43:11.266559,61812.85,6.4229,1070337962792.54,6471,25015413299798.67,186931.41,292.42,Bullish,Kraken
2020-07-18 17:28:04.141912,31998.26,59.2515,243559396606.21,8973,13403701989699.3,206942.28,383.17,Bullish,Kraken
2020-07-18 21:13:06.310770,54939.94,65.2149,13746209469.69,5208,6358406303038.38,208921.53,364.85,Neutral,Coinbase
2020-07-19 00:21:52.314890,24014.04,85.8926,807820932922.45,2983,28523082972683.56,185914.94,62.03,Bearish,Coinbase
2020-07-19 02:09:59.156991,69508.6,39.8017,271580172646.75,2882,12452049201893.54,239726.4,400.97,Bearish,Bitfinex
2020-07-19 08:34:58.063102,15011.49,7.758,311859592674.08,4456,23288994144205.52,121569.29,19.77,Neutral,Binance
2020-07-19 09:33:44.529501,35924.04,12.7754,212894507455.02,3828,27642826991330.9,230196.34,242.82,Bullish,Bitfinex
2020-07-19 09:34:19.070664,51764.79,93.1029,158804320247.3,3557,12173138387874.94,209529.58,281.53,Bullish,Binance
2020-07-19 13:08:45.777712,40806.07,48.4216,854766939352.2,7915,12043645345693.97,118454.36,30.82,Neutral,Kraken
2020-07-19 17:01:21.663464,36426.48,12.1226,1356306982607.55,6103,4012024874327.44,54031.11,286.35,Bearish,Binance
2020-07-19 17:07:15.165129,17894.06,72.9041,506225491043.73,5942,8022581991474.83,237962.05,131.42,Bullish,Coinbase
2020-07-19 18:25:48.329223,64884.96,90.6277,346577649464.2,818,10182221456013.56,118593.18,237.25,Bullish,Binance
2020-07-19 21:00:45.388961,45111.69,38.0506,489841157751.09,2321,21023899160576.82,82433.04,169.46,Neutral,Bitfinex
2020-07-19 21:50:53.577867,56469.14,32.5903,309450012409.6,9274,12065492105411.01,133574.0,282.1,Bullish,Bitfinex
2020-07-20 00:26:38.541709,54066.64,32.3257,895486711761.68,5215,23197854205020.56,70996.71,257.67,Bearish,Coinbase
2020-07-20 03:43:20.481458,62420.68,80.9895,137730203850.22,7182,17104400915872.92,200887.68,460.99,Bearish,Bitfinex
2020-07-20 18:07:30.122011,38933.51,20.6522,421326794638.45,8684,23426424391419.4,92147.45,477.09,Neutral,Binance
2020-07-20 18:51:49.091742,62062.13,89.3989,911682766400.83,3532,19652316854039.95,191697.25,232.13,Bearish,Bitfinex
2020-07-21 01:32:25.635684,41690.66,42.4434,745194856797.17,7355,9510049138210.97,170961.59,336.34,Bullish,Binance
2020-07-21 05:27:47.402252,46001.23,93.2689,1459313736497.63,7602,15967927645882.73,79933.32,431.31,Neutral,Binance
2020-07-21 08:57:31.487748,43731.33,45.6294,1217279174804.27,9310,8617127327638.86,141055.28,321.05,Bearish,Coinbase
2020-07-21 13:21:09.462921,34107.62,23.3334,689521372567.68,9596,24083018889410.06,196225.37,49.27,Bearish,Bitfinex
2020-07-21 16:04:15.623196,34129.38,48.1943,577950312318.8,4448,1682700244641.71,93044.71,17.04,Bullish,Bitfinex
2020-07-21 19:25:01.537525,59603.66,49.5589,1233434839797.46,4879,22881704064606.02,104994.39,297.65,Bullish,Kraken
2020-07-22 06:33:57.025014,64106.44,29.1585,1422874527323.95,9863,19130195775581.96,216257.23,425.04,Bearish,Coinbase
2020-07-22 09:45:10.865840,14664.08,59.0157,38911822075.46,3843,20720075154421.26,134410.56,357.16,Bullish,Coinbase
2020-07-22 21:20:17.153010,34819.93,30.9396,1262998035715.01,9453,15978523375655.65,191743.39,421.66,Neutral,Kraken
2020-07-22 21:27:43.277053,41036.33,83.6326,1486851440686.85,5918,26654823824530.78,69651.04,497.98,Bullish,Binance
2020-07-23 03:05:20.765597,56790.72,60.0259,74868846293.61,2764,11766979071730.16,172459.87,103.01,Bearish,Kraken
2020-07-23 07:10:10.815552,10545.89,16.1039,1185169094337.05,6848,28277357050054.02,62810.44,136.47,Bullish,Bitfinex
2020-07-23 10:19:56.788072,27780.88,77.4832,1397011545849.34,9494,8499609448039.03,56556.41,294.35,Bullish,Coinbase
2020-07-23 10:21:37.968927,67031.86,32.9779,1397443900809.08,658,10418231815831.54,245635.71,331.48,Neutral,Binance
2020-07-23 16:04:04.794033,19971.1,40.7144,529221755900.59,1920,19913705525420.32,218786.83,349.31,Bullish,Kraken
2020-07-23 17:33:19.015964,28977.54,33.0395,981202451517.14,3164,16975892951739.42,78944.44,298.86,Neutral,Binance
2020-07-24 04:07:47.508158,40353.32,81.9352,924112530785.02,7713,4997524225936.09,191072.73,377.13,Bearish,Bitfinex
2020-07-24 13:02:56.290627,42254.87,17.7702,1179588492544.84,3529,12059214345960.81,129428.11,154.7,Neutral,Binance
2020-07-24 22:35:32.619913,25108.88,14.4818,766864977714.61,2435,21360685020670.18,232491.47,183.59,Bullish,Bitfinex
2020-07-25 08:41:23.447681,68333.78,40.5531,1376746602307.0,3066,9009633702758.48,207964.05,203.25,Neutral,Bitfinex
2020-07-25 11:31:16.990379,45301.13,76.2256,1013932258315.66,2295,27514430557157.98,189941.29,8.93,Bearish,Coinbase
2020-07-26 02:23:34.259213,11754.84,67.2138,51432089993.1,93,22601122685168.86,202951.04,425.46,Bullish,Bitfinex
2020-07-26 10:50:59.482261,45453.58,45.7686,1270241387776.0,6827,15566645229367.71,215668.33,70.43,Neutral,Bitfinex
2020-07-26 11:30:04.462360,20011.61,94.0723,757810325351.96,8507,13207835216712.12,94182.49,431.43,Bearish,Kraken
2020-07-26 14:52:55.542741,58494.11,28.9476,1114871126039.23,2720,1053764737964.11,176033.09,372.68,Bearish,Binance
2020-07-26 17:10:41.029201,50493.59,94.1417,407111495353.77,9898,15805958793612.5,160831.92,315.08,Bullish,Coinbase
2020-07-26 20:28:40.025561,12267.07,44.9143,370492295080.35,8415,13719039012714.11,227574.76,437.22,Neutral,Kraken
2020-07-26 21:47:57.516256,25138.88,61.4949,151583578647.15,7703,18812143781698.39,224871.51,331.73,Bullish,Coinbase
2020-07-27 01:29:07.547132,65963.71,32.7045,1491650838621.21,4698,7629083589593.15,57237.86,217.16,Bullish,Coinbase
2020-07-27 05:08:31.707122,54562.39,36.3192,454380614366.68,7858,14260682831791.03,234108.58,256.87,Neutral,Coinbase
2020-07-27 11:07:44.057533,36348.99,95.6553,1172962083439.82,7640,26277904555925.83,112708.2,294.68,Neutral,Binance
2020-07-27 13:30:44.247274,24288.8,51.2785,213400680973.09,9376,13303750519340.75,163580.91,486.48,Bullish,Kraken
2020-07-27 15:33:16.486301,62198.15,34.9513,469116078257.99,8308,8720826818201.34,196121.14,161.63,Bullish,Binance
2020-07-27 17:27:35.092232,41084.65,59.8234,1226335468581.59,1427,11659292932012.89,56216.64,319.41,Bullish,Binance
2020-07-27 17:30:05.630610,49824.06,98.9924,1154431444677.06,1172,26684581411867.74,110972.09,358.39,Bearish,Kraken
2020-07-28 03:42:31.902668,26316.98,52.8733,945437036241.39,9237,3651414911596.51,146424.7,176.78,Bullish,Coinbase
2020-07-28 04:49:15.723811,46729.52,75.0903,697495825440.01,7130,28910823694331.78,187238.65,249.73,Neutral,Binance
2020-07-28 07:51:49.136083,63610.6,22.9496,629010390003.52,6542,17605053465055.51,157413.03,293.1,Bearish,Coinbase
2020-07-28 09:53:31.031576,40884.53,98.4867,1419499083737.22,9503,14048157140004.51,247585.54,184.69,Neutral,Coinbase
2020-07-28 16:42:49.650817,12373.45,92.4793,201681749161.03,2246,23804676910987.86,51506.96,470.9,Neutral,Coinbase
2020-07-29 07:13:07.031499,13118.28,54.8529,1229108276072.29,6439,22619638756779.16,194893.52,420.97,Neutral,Kraken
2020-07-29 08:51:08.904922,13069.93,68.844,631816604348.82,2874,8550571239563.47,207498.81,387.08,Bullish,Binance
2020-07-29 09:59:24.355775,42345.67,49.385,1026284036553.8,9477,17426973132944.34,83148.28,3.38,Neutral,Kraken
2020-07-29 16:08:08.706327,30462.87,83.4059,242723264939.95,6569,28198783071239.56,132821.52,256.64,Neutral,Coinbase
2020-07-29 17:05:54.671315,16058.69,85.7429,139498649376.69,3844,3791845744644.61,88102.74,220.21,Bearish,Bitfinex
2020-07-29 20:56:33.349637,45967.67,57.8515,355921619844.45,5914,4158304024396.93,63974.96,102.69,Bullish,Kraken
2020-07-29 21:32:47.235403,23610.23,58.9014,1399163897178.72,2208,2402116113853.22,52672.95,255.95,Neutral,Coinbase
2020-07-29 22:09:57.415573,32106.94,72.6768,861958250385.51,8828,24759709399056.46,56989.03,37.49,Neutral,Kraken
2020-07-30 00:23:54.657417,35613.68,20.7967,171804474907.09,1987,8242920295916.95,172095.2,278.01,Neutral,Coinbase
2020-07-30 03:55:30.583002,22564.4,18.2721,111818618965.04,2645,8442096804836.28,160384.83,329.45,Neutral,Binance
2020-07-31 06:29:57.216430,35116.44,55.616,1370960951765.15,6883,29963968893288.13,214410.28,325.28,Bullish,Bitfinex
2020-07-31 12:49:50.849680,58763.97,14.8709,868173226325.07,9114,3350372046918.32,61823.89,60.62,Bearish,Coinbase
2020-07-31 14:43:58.046631,18737.72,61.0514,322713035876.83,6603,28724312631219.51,53517.53,425.42,Bullish,Binance
2020-08-01 11:30:16.329467,52958.33,44.978,1398506571233.88,2990,15319443696491.02,225086.48,447.88,Neutral,Bitfinex
2020-08-01 18:18:58.754004,46093.23,67.3453,878802146005.46,6313,10782686640280.1,167196.4,137.67,Bullish,Kraken
2020-08-02 02:40:54.229638,54277.06,6.4468,312365567065.31,340,18816609355507.25,78896.98,217.04,Bearish,Coinbase
2020-08-02 05:27:39.015823,37737.73,81.0839,426851000417.89,2741,18851227955874.54,225991.51,54.3,Neutral,Bitfinex
2020-08-02 12:18:24.672706,25387.78,37.4915,353075677930.16,4949,7648697459960.42,202576.57,208.32,Bullish,Bitfinex
2020-08-02 12:56:23.382117,14836.92,15.5486,1459030516260.33,3473,10001333937829.49,208517.12,172.03,Bearish,Bitfinex
2020-08-02 14:58:18.647862,28699.17,65.6828,1367478167162.61,2447,14429994669948.31,237286.9,409.71,Bullish,Kraken
2020-08-02 23:53:11.521296,19074.81,85.1107,243124359526.59,7741,27124827681064.88,140671.89,111.11,Bearish,Bitfinex
2020-08-03 02:45:50.946048,68976.81,52.1875,709394324396.42,571,4849874991283.55,84206.53,152.25,Neutral,Bitfinex
2020-08-03 03:51:39.072544,63585.41,86.3971,457914888787.04,9760,24203639137829.78,157048.24,353.26,Neutral,Binance
2020-08-03 06:03:39.452767,37334.01,42.8207,1278499989818.27,1038,20054306675289.98,130483.68,153.0,Neutral,Bitfinex
2020-08-03 09:31:03.639569,46699.34,38.1901,1255119271050.17,5124,23887069870951.48,176190.97,50.55,Bearish,Binance
2020-08-03 16:26:50.714765,27878.63,16.0212,838762790039.13,7874,21645983407185.27,170496.71,212.35,Neutral,Coinbase
2020-08-03 18:22:22.268976,25902.84,29.7147,317710876309.63,4061,10891849320217.13,244884.02,224.28,Neutral,Coinbase
2020-08-03 20:02:58.825545,13412.88,93.9087,1146601029596.06,2879,4866495161052.79,157740.08,419.1,Bearish,Kraken
2020-08-03 23:48:46.970826,45827.0,47.164,505116358407.65,8662,27750311677741.01,125726.58,496.12,Bullish,Coinbase
2020-08-04 00:40:14.714236,32030.18,92.7191,785634624581.16,3616,24695938285079.62,73174.04,166.07,Neutral,Coinbase
2020-08-04 03:49:41.205316,34364.93,88.6945,1203562583766.78,4867,17175886854067.84,136504.58,488.07,Neutral,Kraken
2020-08-04 12:35:44.189214,69569.01,68.4241,1477658189486.36,6777,18990952899271.25,108829.95,221.59,Bullish,Kraken
2020-08-04 17:41:57.849483,28890.47,54.5299,578783480423.98,1891,10580971590713.49,101856.71,27.45,Bullish,Coinbase
2020-08-04 17:54:31.222232,22532.96,39.4665,90451116645.32,3637,26483829590863.54,82295.91,205.14,Bullish,Kraken
2020-08-04 22:32:10.818266,64465.67,54.4919,99668703889.28,9116,18945977044627.12,59357.47,342.46,Bullish,Binance
2020-08-05 02:31:58.549819,25058.0,20.692,878098365260.67,6458,15897677925881.36,198156.2,407.65,Bullish,Kraken
2020-08-05 09:09:17.635473,33030.33,10.5665,1426754432616.24,109,11318825366182.3,53865.78,291.43,Neutral,Bitfinex
2020-08-05 09:43:59.037807,41556.79,36.864,406073530638.15,3416,13400764152820.96,75669.57,421.69,Neutral,Binance
2020-08-05 19:57:08.014429,43518.54,35.5514,142151549470.39,2850,10503625366434.65,115386.12,270.02,Neutral,Coinbase
2020-08-06 00:03:03.933099,69213.22,89.4065,892303082469.52,8311,26422178116798.86,165227.82,329.34,Bearish,Kraken
2020-08-06 01:55:18.471642,49710.35,3.7584,70645754355.64,316,11033223558728.94,61242.88,155.65,Bearish,Binance
2020-08-06 05:46:42.747857,12877.46,90.9561,684600759356.87,313,3495321390051.88,79816.63,389.51,Bearish,Bitfinex
2020-08-06 09:43:05.265151,24017.49,97.5302,1497627028510.23,1059,20065166975370.48,220976.58,388.4,Bearish,Coinbase
2020-08-06 11:26:09.957419,27559.31,51.4602,944808951677.99,5662,2986279509736.61,156900.64,415.77,Neutral,Coinbase
2020-08-06 11:30:13.362659,66217.47,60.8727,131509990266.14,2650,1229876581378.05,198751.51,297.75,Bearish,Coinbase
2020-08-06 21:13:37.963566,22949.26,35.9135,809492269594.34,9796,17801893878929.8,82555.34,300.35,Neutral,Coinbase
2020-08-07 01:07:28.278450,15948.77,19.5905,962026552928.05,4323,22882910407745.24,88865.4,161.94,Neutral,Bitfinex
2020-08-07 05:38:06.728225,19750.66,17.6946,374667521683.21,2534,22433763421893.87,137454.63,369.44,Neutral,Bitfinex
2020-08-07 06:38:20.658980,23924.71,32.8425,1405955153073.52,3604,8043394662801.52,187413.62,222.3,Bullish,Bitfinex
2020-08-07 06:49:40.911632,47344.82,89.4721,710561673877.76,6813,14896668171671.51,60659.08,391.2,Bearish,Binance
2020-08-07 19:26:07.119258,50090.84,43.3435,1379490685719.23,390,17243832109533.0,102512.69,156.62,Bullish,Kraken
2020-08-07 21:24:34.835001,38084.14,64.5133,33867718253.6,3195,27668637131659.4,207549.02,64.82,Bullish,Kraken
2020-08-07 22:49:34.269061,32156.85,88.4483,504858003620.1,4327,1064973719137.18,170304.69,485.55,Neutral,Coinbase
2020-08-08 10:24:23.274819,28073.88,84.5121,1235915941208.12,2355,22609047310711.38,183800.33,181.73,Neutral,Coinbase
2020-08-08 11:20:05.433062,20022.51,14.7359,797199442617.98,1010,29169551885901.24,64707.47,447.97,Bearish,Bitfinex
2020-08-08 14:21:58.775027,17278.18,36.6367,420316389464.61,7470,6357579912273.52,76037.55,289.82,Neutral,Kraken
2020-08-08 14:39:20.036843,54368.48,43.9127,260168323197.11,6174,10309770525170.15,214492.86,308.42,Neutral,Coinbase
2020-08-08 21:04:49.437002,45788.47,24.7762,1146238182585.74,8760,28084286061393.19,52707.87,320.83,Bearish,Kraken
2020-08-09 04:45:52.912937,35491.05,26.0909,841486028378.93,1819,12894518407976.33,137175.56,208.35,Neutral,Binance
2020-08-09 06:11:49.597994,30239.84,83.5823,67697145800.78,4763,4127263424932.01,88397.95,200.87,Neutral,Coinbase
2020-08-09 07:17:33.291508,29374.06,5.1067,313305204150.23,8991,25976256960026.92,113394.47,78.13,Bearish,Coinbase
2020-08-09 08:28:43.319243,17626.16,30.0647,1124658924186.95,1615,12851446727038.83,249104.01,82.06,Bearish,Kraken
2020-08-09 14:12:34.295506,63165.17,94.4272,275700541168.9,1687,17860881181055.24,204285.06,19.42,Neutral,Binance
2020-08-09 17:50:56.375161,20130.02,85.371,428782397841.24,7033,19335219098656.94,180607.3,104.88,Bearish,Binance
2020-08-10 00:04:26.873940,15103.38,9.2667,1467903046018.82,1897,29621598902756.21,74184.07,6.38,Bearish,Kraken
2020-08-10 01:59:37.924347,32785.09,88.8727,715815076395.12,8415,17142083441712.09,193283.69,300.33,Neutral,Kraken
2020-08-10 06:56:02.194228,49250.48,30.9338,1452510490141.92,2190,23573101140150.68,236358.16,382.12,Neutral,Coinbase
2020-08-10 20:15:37.132904,68505.23,52.7421,252206142502.71,8538,5792150442952.88,148571.83,420.77,Bearish,Binance
2020-08-10 21:01:11.036451,30675.8,63.839,1213001185228.76,6584,24685414153470.54,52874.89,166.32,Bearish,Kraken
2020-08-11 01:04:34.645076,61122.9,34.2448,148299543514.17,5685,18845073816996.65,130777.86,226.89,Neutral,Coinbase
2020-08-11 07:13:26.720431,28931.99,86.6202,950045313972.27,8724,24177161968807.4,131969.52,157.56,Bullish,Bitfinex
2020-08-11 13:47:12.829210,59271.9,78.3725,923069811187.77,5011,24484983009139.03,183875.49,240.16,Bullish,Bitfinex
2020-08-11 14:55:37.941171,41122.06,82.7697,1335234671150.59,554,14329099006981.7,128133.51,236.29,Neutral,Kraken
2020-08-12 10:50:27.608084,48033.37,28.4701,996788098789.63,9622,8719926742582.61,73405.31,265.08,Bullish,Bitfinex
2020-08-12 11:33:32.864607,35372.1,34.0237,745836233705.57,3866,24665051270191.53,72877.85,274.51,Neutral,Kraken
2020-08-12 17:24:52.915873,63867.75,85.2637,454483207663.54,1791,23188624453625.65,216219.03,363.09,Bearish,Binance
2020-08-12 22:16:42.783681,33831.21,36.8977,1122037971159.52,6719,4066356494249.22,121553.86,297.73,Bullish,Binance
2020-08-13 04:00:34.727668,40423.58,64.4277,430636722116.14,1242,1615064922149.64,211296.86,140.18,Bullish,Coinbase
2020-08-14 01:11:38.663612,34524.05,28.0955,894156510454.18,1368,18628923940515.5,74947.31,337.68,Bullish,Coinbase
2020-08-14 03:12:57.337198,54282.02,85.2971,501328413612.08,3038,20734777446779.71,182208.83,497.96,Neutral,Coinbase
2020-08-14 05:31:25.306190,11323.97,41.0902,1054162278376.37,2862,16180013819852.34,143737.85,426.67,Neutral,Coinbase
